pod,traffic_mode,topics,window_total,window_viol,msg_rate_window,lat_window_seconds,lat_count_window,lat_p95_ms,lat_p99_ms,cpu_percent,mem_percent,uptime_sec,total_lag,max_lag,lag_skew_ratio,consumed_total,file,t_bucket
consumer-sts-0,skew,B0-R100-20260224-010807_0,409,12,6.816667,30.0,192,737.09,1215.629,6.6,14.6,3543.474,7.0,3.0,3.0,24902,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3540
consumer-sts-0,skew,B0-R100-20260224-010807_0,403,19,6.716667,30.0,210,726.893,1505.84,6.8,14.6,3573.502,5.0,2.0,2.8,25112,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3570
consumer-sts-0,skew,B0-R100-20260224-010807_0,454,22,7.566667,30.0,228,156.707,1082.593,7.4,14.6,3603.532,5.0,3.0,4.2,25340,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3600
consumer-sts-0,skew,B0-R100-20260224-010807_0,457,30,7.616667,30.0,229,1233.154,2012.657,8.4,14.6,3633.562,7.0,3.0,3.0,25569,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3630
consumer-sts-0,skew,B0-R100-20260224-010807_0,430,36,7.166667,30.0,201,984.46,1348.973,7.9,14.6,3663.59,3.0,1.0,2.333333,25770,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3660
consumer-sts-0,skew,B0-R100-20260224-010807_0,400,30,6.666667,30.0,197,1008.189,1814.12,6.5,14.6,3693.611,6.0,3.0,3.5,25967,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3690
consumer-sts-0,skew,B0-R100-20260224-010807_0,394,30,6.566667,30.0,197,990.631,1749.286,8.6,14.9,3723.642,7.0,2.0,2.0,26164,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3720
consumer-sts-0,skew,B0-R100-20260224-010807_0,407,21,6.783333,30.0,210,330.272,1351.753,8.3,14.7,3753.672,2.0,2.0,7.0,26374,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3750
consumer-sts-0,skew,B0-R100-20260224-010807_0,428,13,7.133333,30.0,218,669.05,1213.998,7.2,14.7,3783.703,4.0,2.0,3.5,26592,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3780
consumer-sts-0,skew,B0-R100-20260224-010807_0,439,17,7.316667,30.0,220,710.304,1168.642,7.4,14.6,3813.734,4.0,3.0,5.25,26813,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3810
consumer-sts-0,skew,B0-R100-20260224-010807_0,442,18,7.366667,30.0,221,433.174,1180.148,7.4,14.6,3843.764,6.0,4.0,4.666667,27034,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3840
consumer-sts-0,skew,B0-R100-20260224-010807_0,440,17,7.333333,30.0,218,680.43,1337.586,6.9,14.6,3873.795,5.0,2.0,2.8,27252,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3870
consumer-sts-0,skew,B0-R100-20260224-010807_0,416,24,6.933333,30.0,197,1035.498,1245.009,6.6,14.6,3903.824,7.0,4.0,4.0,27450,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3900
consumer-sts-0,skew,B0-R100-20260224-010807_0,434,28,7.233333,30.0,236,845.885,1216.096,6.8,14.6,3933.854,7.0,3.0,3.0,27686,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3930
consumer-sts-0,skew,B0-R100-20260224-010807_0,423,24,7.05,30.0,187,761.905,1772.16,6.8,14.6,3963.885,6.0,2.0,2.333333,27873,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3960
consumer-sts-0,skew,B0-R100-20260224-010807_0,385,20,6.416667,30.0,196,722.22,1384.619,8.3,14.6,3993.914,5.0,2.0,2.8,28069,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,3990
consumer-sts-0,skew,B0-R100-20260224-010807_0,459,27,7.65,30.0,254,791.074,1380.546,7.7,14.6,4023.93,2.0,1.0,3.5,28323,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4020
consumer-sts-0,skew,B0-R100-20260224-010807_0,475,29,7.916667,30.0,220,1123.301,1882.78,6.8,14.6,4053.959,7.0,3.0,3.0,28544,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4050
consumer-sts-0,skew,B0-R100-20260224-010807_0,435,29,7.25,30.0,214,832.133,1428.181,7.0,14.6,4083.99,5.0,2.0,2.8,28758,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4080
consumer-sts-0,skew,B0-R100-20260224-010807_0,418,27,6.966667,30.0,204,1082.382,1553.549,6.7,14.6,4114.018,5.0,2.0,2.8,28962,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4110
consumer-sts-0,skew,B0-R100-20260224-010807_0,417,27,6.95,30.0,213,794.737,1267.504,6.9,14.6,4144.046,6.0,3.0,3.5,29175,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4140
consumer-sts-0,skew,B0-R100-20260224-010807_0,438,17,7.3,30.0,223,323.67,1095.529,6.8,14.6,4174.077,4.0,2.0,3.5,29398,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4170
consumer-sts-0,skew,B0-R100-20260224-010807_0,451,11,7.516667,30.0,227,504.615,1335.22,6.7,14.6,4204.106,9.0,5.0,3.888889,29625,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4200
consumer-sts-0,skew,B0-R100-20260224-010807_0,448,28,7.466667,30.0,221,1298.967,1646.261,7.6,14.6,4234.136,13.0,3.0,1.615385,29846,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4230
consumer-sts-0,skew,B0-R100-20260224-010807_0,445,35,7.416667,30.0,221,891.15,1446.582,7.3,14.6,4264.166,8.0,2.0,1.75,30067,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4260
consumer-sts-0,skew,B0-R100-20260224-010807_0,446,20,7.433333,30.0,224,573.665,1604.369,6.8,14.6,4294.194,2.0,1.0,3.5,30292,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4290
consumer-sts-0,skew,B0-R100-20260224-010807_0,449,28,7.483333,30.0,224,1234.662,1485.403,8.0,14.7,4324.223,9.0,3.0,2.333333,30516,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4320
consumer-sts-0,skew,B0-R100-20260224-010807_0,443,36,7.383333,30.0,217,907.878,1152.177,7.0,14.7,4354.252,11.0,6.0,3.818182,30734,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4350
consumer-sts-0,skew,B0-R100-20260224-010807_0,432,31,7.2,30.0,215,1249.927,1940.595,7.2,14.7,4384.282,8.0,2.0,1.75,30949,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4380
consumer-sts-0,skew,B0-R100-20260224-010807_0,409,30,6.816667,30.0,192,1092.821,1428.255,6.9,14.6,4414.312,8.0,3.0,2.625,31141,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4410
consumer-sts-0,skew,B0-R100-20260224-010807_0,396,31,6.6,30.0,204,952.847,1483.351,7.3,14.6,4444.342,7.0,3.0,3.0,31345,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4440
consumer-sts-0,skew,B0-R100-20260224-010807_0,411,34,6.85,30.0,207,1242.725,1665.077,7.6,14.6,4474.373,13.0,7.0,3.769231,31552,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4470
consumer-sts-0,skew,B0-R100-20260224-010807_0,426,28,7.1,30.0,219,746.484,1178.641,7.5,14.6,4504.403,7.0,3.0,3.0,31771,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4500
consumer-sts-0,skew,B0-R100-20260224-010807_0,441,22,7.35,30.0,222,943.549,1477.142,7.7,14.6,4534.434,2.0,1.0,3.5,31993,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4530
consumer-sts-0,skew,B0-R100-20260224-010807_0,438,15,7.3,30.0,215,348.185,826.591,7.0,14.6,4564.464,3.0,2.0,4.666667,32208,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4560
consumer-sts-0,skew,B0-R100-20260224-010807_0,422,13,7.033333,30.0,204,757.382,1494.112,6.6,14.6,4594.494,3.0,1.0,2.333333,32412,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4590
consumer-sts-0,skew,B0-R100-20260224-010807_0,404,24,6.733333,30.0,199,1079.421,1590.534,6.7,14.6,4624.524,5.0,2.0,2.8,32612,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4620
consumer-sts-0,skew,B0-R100-20260224-010807_0,408,15,6.8,30.0,208,452.229,745.929,6.5,14.6,4654.555,4.0,1.0,1.75,32820,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4650
consumer-sts-0,skew,B0-R100-20260224-010807_0,413,11,6.883333,30.0,201,792.707,1054.754,6.9,14.6,4684.586,6.0,3.0,3.5,33021,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4680
consumer-sts-0,skew,B0-R100-20260224-010807_0,432,15,7.2,30.0,228,491.113,901.383,6.2,14.6,4714.614,2.0,1.0,3.5,33249,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4710
consumer-sts-0,skew,B0-R100-20260224-010807_0,458,29,7.633333,30.0,229,1378.41,1846.117,6.4,14.6,4744.645,9.0,3.0,2.333333,33479,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4740
consumer-sts-0,skew,B0-R100-20260224-010807_0,449,33,7.483333,30.0,219,326.441,1525.387,6.9,14.6,4774.675,5.0,2.0,2.8,33698,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4770
consumer-sts-0,skew,B0-R100-20260224-010807_0,429,23,7.15,30.0,208,931.765,1417.322,6.7,14.6,4804.706,5.0,2.0,2.8,33906,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4800
consumer-sts-0,skew,B0-R100-20260224-010807_0,431,26,7.183333,30.0,222,816.922,1427.337,8.2,14.6,4834.735,5.0,2.0,2.8,34129,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4830
consumer-sts-0,skew,B0-R100-20260224-010807_0,416,22,6.933333,30.0,193,777.015,1387.096,6.7,14.6,4864.766,5.0,2.0,2.8,34322,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4860
consumer-sts-0,skew,B0-R100-20260224-010807_0,390,32,6.5,30.0,196,1434.268,2340.7,6.2,14.6,4894.797,12.0,4.0,2.333333,34518,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4890
consumer-sts-0,skew,B0-R100-20260224-010807_0,366,31,6.1,30.0,165,852.84,1489.458,8.0,14.9,4924.827,5.0,2.0,2.8,34683,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4920
consumer-sts-0,skew,B0-R100-20260224-010807_0,391,19,6.516667,30.0,226,568.984,1325.246,7.8,14.9,4954.858,7.0,2.0,2.0,34909,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4950
consumer-sts-0,skew,B0-R100-20260224-010807_0,438,23,7.3,30.0,212,970.307,1435.802,7.5,14.9,4984.886,8.0,3.0,2.625,35121,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,4980
consumer-sts-0,skew,B0-R100-20260224-010807_0,442,20,7.366667,30.0,225,535.462,1187.103,7.3,14.6,5014.914,4.0,2.0,3.5,35348,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5010
consumer-sts-0,skew,B0-R100-20260224-010807_0,443,16,7.383333,30.0,215,585.367,1172.238,8.9,14.6,5044.944,7.0,5.0,5.0,35563,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5040
consumer-sts-0,skew,B0-R100-20260224-010807_0,418,21,6.966667,30.0,203,855.513,1196.602,6.6,14.6,5074.974,7.0,2.0,2.0,35766,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5070
consumer-sts-0,skew,B0-R100-20260224-010807_0,397,16,6.616667,30.0,194,479.426,977.079,7.1,14.6,5105.005,2.0,1.0,3.5,35960,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5100
consumer-sts-0,skew,B0-R100-20260224-010807_0,392,12,6.533333,30.0,196,600.85,1107.772,7.8,14.6,5135.035,6.0,3.0,3.5,36157,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5130
consumer-sts-0,skew,B0-R100-20260224-010807_0,393,13,6.55,30.0,196,509.676,1239.926,6.8,14.6,5165.066,3.0,1.0,2.333333,36353,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5160
consumer-sts-0,skew,B0-R100-20260224-010807_0,409,19,6.816667,30.0,213,915.176,1410.9,6.3,14.6,5195.094,6.0,2.0,2.333333,36566,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5190
consumer-sts-0,skew,B0-R100-20260224-010807_0,442,18,7.366667,30.0,226,495.619,1212.806,7.2,14.6,5225.123,3.0,1.0,2.333333,36792,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5220
consumer-sts-0,skew,B0-R100-20260224-010807_0,446,21,7.433333,30.0,220,1169.218,1635.828,7.1,14.6,5255.154,9.0,3.0,2.333333,37012,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5250
consumer-sts-0,skew,B0-R100-20260224-010807_0,433,25,7.216667,30.0,213,447.833,1495.225,7.1,14.6,5285.182,4.0,2.0,3.5,37225,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5280
consumer-sts-0,skew,B0-R100-20260224-010807_0,429,16,7.15,30.0,216,673.178,1237.453,6.6,14.6,5315.21,5.0,2.0,2.8,37441,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5310
consumer-sts-0,skew,B0-R100-20260224-010807_0,427,19,7.116667,30.0,211,891.384,1642.569,6.5,14.6,5345.238,8.0,3.0,2.625,37652,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5340
consumer-sts-0,skew,B0-R100-20260224-010807_0,451,15,7.516667,30.0,240,214.176,1067.431,6.1,14.6,5375.269,1.0,1.0,7.0,37892,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5370
consumer-sts-0,skew,B0-R100-20260224-010807_0,472,19,7.866667,30.0,232,909.192,1289.003,6.6,14.6,5405.3,7.0,4.0,4.0,38124,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5400
consumer-sts-0,skew,B0-R100-20260224-010807_0,435,32,7.25,30.0,203,1148.832,1624.708,8.0,14.6,5435.33,7.0,5.0,5.0,38327,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5430
consumer-sts-0,skew,B0-R100-20260224-010807_0,405,24,6.75,30.0,202,256.301,1055.046,6.5,14.6,5465.36,3.0,2.0,4.666667,38529,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5460
consumer-sts-0,skew,B0-R100-20260224-010807_0,419,16,6.983333,30.0,217,672.243,1316.669,6.1,14.6,5495.39,7.0,4.0,4.0,38746,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5490
consumer-sts-0,skew,B0-R100-20260224-010807_0,431,26,7.183333,30.0,214,955.73,1180.988,8.3,14.7,5525.42,6.0,2.0,2.333333,38960,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5520
consumer-sts-0,skew,B0-R100-20260224-010807_0,450,23,7.5,30.0,236,254.182,1272.62,7.8,14.6,5555.451,5.0,2.0,2.8,39196,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5550
consumer-sts-0,skew,B0-R100-20260224-010807_0,437,14,7.283333,30.0,201,380.512,1479.654,6.8,14.6,5585.478,4.0,1.0,1.75,39397,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5580
consumer-sts-0,skew,B0-R100-20260224-010807_0,419,19,6.983333,30.0,218,761.961,1325.437,6.5,14.6,5615.507,7.0,3.0,3.0,39615,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5610
consumer-sts-0,skew,B0-R100-20260224-010807_0,416,28,6.933333,30.0,196,1178.69,1780.875,7.9,14.6,5645.539,10.0,3.0,2.1,39812,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5640
consumer-sts-0,skew,B0-R100-20260224-010807_0,377,26,6.283333,30.0,180,674.831,1375.522,9.1,14.6,5675.567,4.0,2.0,3.5,39992,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5670
consumer-sts-0,skew,B0-R100-20260224-010807_0,361,15,6.016667,30.0,181,591.188,1336.627,6.8,14.6,5705.594,3.0,2.0,4.666667,40173,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5700
consumer-sts-0,skew,B0-R100-20260224-010807_0,409,18,6.816667,30.0,228,807.601,1471.998,6.5,14.6,5735.624,9.0,4.0,3.111111,40401,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5730
consumer-sts-0,skew,B0-R100-20260224-010807_0,441,29,7.35,30.0,212,1160.628,1606.152,6.8,14.6,5765.655,7.0,3.0,3.0,40614,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5760
consumer-sts-0,skew,B0-R100-20260224-010807_0,425,33,7.083333,30.0,211,1050.994,1477.438,6.2,14.6,5795.686,8.0,4.0,3.5,40825,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5790
consumer-sts-0,skew,B0-R100-20260224-010807_0,416,22,6.933333,30.0,204,591.161,2080.646,6.6,14.6,5825.715,6.0,2.0,2.333333,41030,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5820
consumer-sts-0,skew,B0-R100-20260224-010807_0,423,9,7.05,30.0,218,394.432,821.18,6.6,14.6,5855.746,4.0,1.0,1.75,41248,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5850
consumer-sts-0,skew,B0-R100-20260224-010807_0,425,9,7.083333,30.0,207,381.836,1618.646,6.9,14.6,5885.776,6.0,2.0,2.333333,41455,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5880
consumer-sts-0,skew,B0-R100-20260224-010807_0,430,20,7.166667,30.0,223,1147.037,1517.918,6.5,14.6,5915.807,5.0,3.0,4.2,41678,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5910
consumer-sts-0,skew,B0-R100-20260224-010807_0,401,24,6.683333,30.0,178,980.459,1353.505,6.6,14.6,5945.838,5.0,2.0,2.8,41856,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5940
consumer-sts-0,skew,B0-R100-20260224-010807_0,391,17,6.516667,30.0,213,507.573,1374.79,7.8,14.6,5975.866,4.0,1.0,1.75,42069,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,5970
consumer-sts-0,skew,B0-R100-20260224-010807_0,438,24,7.3,30.0,225,1105.269,1532.02,7.0,14.6,6005.895,7.0,2.0,2.0,42294,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6000
consumer-sts-0,skew,B0-R100-20260224-010807_0,421,27,7.016667,30.0,196,735.964,1203.997,6.2,14.6,6035.926,5.0,2.0,2.8,42490,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6030
consumer-sts-0,skew,B0-R100-20260224-010807_0,415,18,6.916667,30.0,218,499.541,1054.588,7.2,14.6,6065.956,7.0,2.0,2.0,42709,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6060
consumer-sts-0,skew,B0-R100-20260224-010807_0,434,19,7.233333,30.0,214,696.277,1445.744,6.1,14.6,6095.968,8.0,2.0,1.75,42923,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6090
consumer-sts-0,skew,B0-R100-20260224-010807_0,429,31,7.15,30.0,213,1064.62,1247.923,7.3,14.7,6125.998,6.0,5.0,5.833333,43138,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6120
consumer-sts-0,skew,B0-R100-20260224-010807_0,428,29,7.133333,30.0,212,640.906,1385.792,6.9,14.7,6156.028,7.0,3.0,3.0,43350,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6150
consumer-sts-0,skew,B0-R100-20260224-010807_0,429,17,7.15,30.0,217,565.593,1275.885,7.7,14.7,6186.059,5.0,2.0,2.8,43567,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6180
consumer-sts-0,skew,B0-R100-20260224-010807_0,427,20,7.116667,30.0,210,964.432,1402.901,7.3,14.6,6216.09,4.0,2.0,3.5,43777,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6210
consumer-sts-0,skew,B0-R100-20260224-010807_0,429,17,7.15,30.0,218,559.821,872.364,7.3,14.6,6246.12,8.0,3.0,2.625,43995,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6240
consumer-sts-0,skew,B0-R100-20260224-010807_0,418,13,6.966667,30.0,200,631.678,1297.854,6.5,14.6,6276.15,6.0,3.0,3.5,44195,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6270
consumer-sts-0,skew,B0-R100-20260224-010807_0,398,22,6.633333,30.0,197,1079.139,1323.349,6.8,14.6,6306.178,6.0,2.0,2.333333,44393,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6300
consumer-sts-0,skew,B0-R100-20260224-010807_0,427,24,7.116667,30.0,230,714.72,1358.769,7.8,14.6,6336.207,8.0,3.0,2.625,44623,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6330
consumer-sts-0,skew,B0-R100-20260224-010807_0,412,19,6.866667,30.0,182,741.436,1292.326,7.2,14.6,6366.238,5.0,2.0,2.8,44805,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6360
consumer-sts-0,skew,B0-R100-20260224-010807_0,376,16,6.266667,30.0,193,763.712,1191.25,6.3,14.6,6396.266,8.0,3.0,2.625,44999,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6390
consumer-sts-0,skew,B0-R100-20260224-010807_0,391,12,6.516667,30.0,194,60.583,976.351,7.4,14.6,6426.296,2.0,1.0,3.5,45193,consumer_metrics_run-20260224-010807_consumer-sts-0.csv,6420
consumer-sts-1,skew,B0-R100-20260224-010807_0,105,9,1.75,30.0,105,1987.176,2308.279,0.0,7.8,30.032,0.0,0.0,0.0,105,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,30
consumer-sts-1,skew,B0-R100-20260224-010807_0,325,20,5.416667,30.0,220,788.743,1179.393,58.5,13.3,60.063,5.0,3.0,4.2,325,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,60
consumer-sts-1,skew,B0-R100-20260224-010807_0,421,27,7.016667,30.0,201,1190.633,1894.165,48.2,13.6,90.094,5.0,3.0,4.2,526,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,90
consumer-sts-1,skew,B0-R100-20260224-010807_0,414,26,6.9,30.0,213,729.156,1282.343,49.9,16.0,120.123,7.0,4.0,4.0,739,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,120
consumer-sts-1,skew,B0-R100-20260224-010807_0,418,19,6.966667,30.0,203,642.119,1254.49,52.1,14.7,150.154,6.0,2.0,2.333333,942,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,150
consumer-sts-1,skew,B0-R100-20260224-010807_0,425,11,7.083333,30.0,221,662.956,784.3,52.8,16.0,180.175,5.0,3.0,4.2,1163,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,180
consumer-sts-1,skew,B0-R100-20260224-010807_0,430,16,7.166667,30.0,208,1144.847,1457.715,52.9,10.9,210.185,5.0,3.0,4.2,1371,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,210
consumer-sts-1,skew,B0-R100-20260224-010807_0,417,27,6.95,30.0,209,922.578,1461.844,44.8,12.2,240.215,11.0,5.0,3.181818,1580,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,240
consumer-sts-1,skew,B0-R100-20260224-010807_0,419,34,6.983333,30.0,210,1268.615,1650.744,44.2,10.7,270.24,11.0,3.0,1.909091,1790,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,270
consumer-sts-1,skew,B0-R100-20260224-010807_0,402,37,6.7,30.0,192,1276.25,2186.182,43.4,9.2,300.252,5.0,3.0,4.2,1982,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,300
consumer-sts-1,skew,B0-R100-20260224-010807_0,389,32,6.483333,30.0,197,909.124,1248.557,54.8,14.7,330.283,8.0,6.0,5.25,2179,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,330
consumer-sts-1,skew,B0-R100-20260224-010807_0,394,29,6.566667,30.0,196,1075.458,1324.956,49.7,15.2,360.314,5.0,4.0,5.6,2375,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,360
consumer-sts-1,skew,B0-R100-20260224-010807_0,399,22,6.65,30.0,202,689.367,1146.2,49.1,14.7,390.315,5.0,3.0,4.2,2577,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,390
consumer-sts-1,skew,B0-R100-20260224-010807_0,399,18,6.65,30.0,197,711.45,1093.962,48.9,16.0,420.346,7.0,2.0,2.0,2774,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,420
consumer-sts-1,skew,B0-R100-20260224-010807_0,387,18,6.45,30.0,189,691.98,1558.601,49.1,14.7,450.374,5.0,1.0,1.4,2963,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,450
consumer-sts-1,skew,B0-R100-20260224-010807_0,395,11,6.583333,30.0,205,164.664,730.833,40.9,16.9,480.404,1.0,1.0,7.0,3168,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,480
consumer-sts-1,skew,B0-R100-20260224-010807_0,391,11,6.516667,30.0,186,772.047,1470.343,48.5,12.4,510.435,8.0,4.0,3.5,3354,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,510
consumer-sts-1,skew,B0-R100-20260224-010807_0,390,16,6.5,30.0,204,560.738,1107.69,49.0,9.0,540.442,4.0,1.0,1.75,3558,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,540
consumer-sts-1,skew,B0-R100-20260224-010807_0,410,12,6.833333,30.0,205,648.469,1212.483,46.0,9.6,570.473,2.0,1.0,3.5,3763,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,570
consumer-sts-1,skew,B0-R100-20260224-010807_0,424,7,7.066667,30.0,218,121.212,760.616,52.9,14.9,600.503,5.0,3.0,4.2,3981,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,600
consumer-sts-1,skew,B0-R100-20260224-010807_0,427,9,7.116667,30.0,209,351.224,1212.947,49.1,14.3,630.534,7.0,2.0,2.0,4190,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,630
consumer-sts-1,skew,B0-R100-20260224-010807_0,430,24,7.166667,30.0,221,1025.439,1932.152,48.8,16.0,660.562,9.0,4.0,3.111111,4411,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,660
consumer-sts-1,skew,B0-R100-20260224-010807_0,440,23,7.333333,30.0,218,485.061,873.022,48.9,14.6,690.593,8.0,3.0,2.625,4629,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,690
consumer-sts-1,skew,B0-R100-20260224-010807_0,426,9,7.1,30.0,208,245.494,895.746,49.3,16.0,720.623,6.0,2.0,2.333333,4837,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,720
consumer-sts-1,skew,B0-R100-20260224-010807_0,419,19,6.983333,30.0,211,934.604,1358.81,45.1,16.9,750.654,5.0,2.0,2.8,5048,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,750
consumer-sts-1,skew,B0-R100-20260224-010807_0,439,28,7.316667,30.0,225,884.2,1531.583,45.7,18.5,780.662,7.0,2.0,2.0,5273,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,780
consumer-sts-1,skew,B0-R100-20260224-010807_0,435,16,7.25,30.0,208,362.295,840.736,56.7,7.6,810.683,2.0,1.0,3.5,5481,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,810
consumer-sts-1,skew,B0-R100-20260224-010807_0,419,11,6.983333,30.0,209,574.333,1129.372,49.5,11.9,840.714,5.0,3.0,4.2,5690,consumer_metrics_run-20260224-010807_consumer-sts-1.csv,840
