producer_timestamp,latency_sec,msg_rate_per_sec,throughput_KBps,size_bytes
1752722303.9559617,93.70638821935654,65.46888274490789,8.127563634296898,129.998
1752722276.127006,192.14935704803466,21.22686482027606,2.6288432049044,129.86
1752722335.3484514,134.0060953965187,58.83013778936618,7.304094681554902,129.714
1752722400.1795018,19.056083060264587,52.75424352203776,6.5450131747381,129.79
1752722445.467835,1.2290613169670106,55.85085713613377,6.930215024246202,129.852
1752722215.585935,202.20054483366013,35.13688356072957,4.358112068186899,130.596
1752722352.728894,69.65305106449127,42.399210348187474,5.260130064118,130.376
1752722341.3143077,79.26281530809402,42.292355401129846,5.249290639048299,130.128
1752722200.994002,215.70302350282668,28.22024477541998,3.4983637170109,130.666
1752722450.3399465,6.123957757472992,209.4738465251539,26.001232289544404,130.394
1752722210.4954462,151.53313573360444,87.65573603721268,10.872430256969905,130.09
1752722253.0436156,169.14191713666915,41.790715313784425,5.178671873325799,130.302
1752722256.987873,224.09829382848739,7.156941941975004,0.8854512416748,129.596
1752722321.214363,102.15552048540115,69.6352547541786,8.637159710754402,130.28
1752722474.815902,0.5755885372161865,114.29514412670451,14.189010707425702,130.436
1752722374.0929506,56.27216123199463,107.0901649752396,13.2964033618847,130.214
1752722436.837601,1.4372821564674378,55.22873358366205,6.853421759762501,130.196
1752722375.651922,71.07415925073623,139.77239605182845,17.342906049746702,130.384
1752722423.790313,10.581797464370727,110.779349689333,13.751058359145604,130.832
1752722234.1825328,180.671863945961,40.013046599870684,4.9577544359662005,130.33
1752722159.9323604,253.2274470000267,3.618189701537056,0.4465733634690001,129.582
1752722215.0173142,209.5566734290123,25.658612214337044,3.173299300303899,130.556
1752722190.4174752,224.7044949131012,18.40016322718651,2.2707402059105,130.946
1752722388.2513795,28.785623703956603,51.034163715095836,6.332117653673901,130.114
1752722426.4635403,26.52553027534485,193.60252586806118,24.0288935480174,130.436
1752722244.0236633,194.4411025276184,158.27918654032035,19.639395345638597,130.52
1752722388.6543903,41.53480375957489,114.18844549277333,14.167813482580097,130.54
1752722428.1711173,0.5319076094627381,55.54187438588678,6.892157063392499,130.292
1752722302.6348152,117.41747745609284,38.58182700702401,4.7881248234594995,130.668
1752722174.5391476,206.64738187456132,11.262774313553631,1.3945637295325,129.786
1752722296.8088875,178.60069358348846,33.43245497604919,4.1458038784824005,129.952
1752722399.3821144,178.59609577560425,115.85691246721582,14.374359755252001,129.822
1752722463.2672195,0.4055674142837524,213.3286784869856,26.482175626100705,130.36
1752722439.4252875,15.275498920917512,202.38316432829788,25.12061097539991,130.3
1752722206.380077,209.62285732603073,23.84450538560679,2.947411908565,130.558
1752722389.3288326,52.49234153413773,183.83131148475405,22.8166134982414,129.866
1752722416.5639982,22.68471407175064,110.25620134830339,13.6906734197923,130.63
1752722400.6763954,30.56818398618698,114.94212687837486,14.2726656560036,130.326
1752722255.5443425,175.47478686380387,105.87871443900552,13.1341549525181,130.058
1752722337.219843,101.06387609291076,74.5074040965926,9.243279905336998,130.658
1752722321.4818645,103.16450223302841,72.21764606720181,8.9653103893277,129.826
1752722168.5913708,244.89733442354202,5.421122430642498,0.6684894299763998,129.066
1752722282.022683,139.94504540252686,55.75527977531918,6.912292546164901,130.07
1752722389.6671412,48.294676179409024,99.26261045690025,12.318536374382901,129.966
1752722358.5039568,91.97196365499497,177.8080794397896,22.068283305642804,129.974
1752722465.962383,0.5214317612648011,212.8123685895998,26.418271374702407,130.294
1752722258.8573318,84.89953127288818,45.89610167561538,5.696929955249499,130.426
1752722476.4749355,0.493262939453125,132.85872917577558,16.497183890714805,130.048
1752722477.9323292,0.6225979208946228,214.3528620557143,26.608285964512703,130.062
1752722459.832839,2.144842491149902,130.4311910787039,16.196602502944902,130.412
1752722212.365259,193.82258269834517,27.905931329356193,3.4617205051745,129.87
1752722360.6972444,59.59598285341263,44.13288965882198,5.475953809691099,130.528
1752722318.5314505,98.29270755386352,72.81610975359695,9.032489566556302,130.0
1752722193.056926,244.62414331436156,148.84657223494023,18.4698780101975,130.274
1752722405.785888,43.80742006492615,186.8087936258121,23.186175626082,130.318
1752722224.2360086,170.48659833669663,36.86349289040458,4.573976140974899,131.078
1752722257.4049237,163.04375864171982,48.72892116692849,6.040196128646399,130.526
1752722428.4120264,24.572419198036194,195.06242150839927,24.2103912494475,130.336
1752722352.2707934,75.14935830879212,92.74599227687288,11.505537776715803,130.05
1752722409.439356,10.647855277061462,54.46369529132152,6.758212843413701,130.758
1752722266.049025,154.58027945184708,50.49652786330407,6.2591790121274,129.906
1752722434.1873982,21.73085604953766,197.9554742526861,24.570393342527804,130.612
1752722356.5832565,70.95751411199569,87.9676921751176,10.916988451071699,130.17
1752722167.2529733,184.2385118265152,7.551669516744169,0.9345242880169999,129.584
1752722211.0587687,205.9461424126625,31.076998104708125,3.8478674942927995,130.65
1752722400.9636602,47.027016382217404,97.61273804638549,12.114057018212602,130.156
1752722273.341237,147.78551932907104,54.00710795338656,6.695438004725999,130.26
1752722298.3963995,119.7679044919014,31.984515715624052,3.9669177050567,130.258
1752722427.4571817,10.96464637708664,122.36580022702513,15.1944413893804,130.476
1752722454.2925222,0.45976014852523805,114.19749496893905,14.176124304968305,129.906
1752722260.1559176,159.87953926420212,45.186476830867306,5.600648544121201,130.586
1752722281.0625637,135.56177359247206,28.586323042075442,3.5455512524371993,130.272
1752722424.5813088,28.5037898979187,192.0964277989733,23.8415029851922,129.854
