t_bucket,throughput,p99_pods_max_ms,p99_pods_med_ms,viol_rate,lag_skew_ratio,true_p99_ms,true_max_ms,true_viol_rate,hot_part_p99_ms,run_id,label,traffic_mode,skew_fraction,skew_partitions,hot_partition,hot_consumer
6840,,,,,,2013971.2310361862,2014481.544971466,0.5,2014300.6742095947,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6870,,,,,,2028458.0773973465,2028783.072948456,0.47619047619047616,2028652.0263552668,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6900,,,,,,2042946.6416358948,2042963.740825653,0.47368421052631576,2042957.3286294937,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6930,,,,,,2056254.8703885076,2056345.5276489255,0.4838709677419355,2056305.4006648061,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6960,,,,,,2071480.4768466947,2071684.7059726715,0.35384615384615387,2071620.8843708038,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6990,,,,,,2084823.3458137512,2084835.223197937,0.4745762711864407,2084830.51320076,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7020,,,,,,2099398.777770996,2099557.780981064,0.43037974683544306,2099504.7799110413,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7050,,,,,,2112345.7786917686,2112501.483440399,0.5476190476190477,2112426.445007324,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7080,,,,,,2126741.9126939774,2126777.996301651,0.4166666666666667,2126765.1529836655,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7110,,,,,,2037497.326719761,2037677.746295929,0.5303030303030303,2037602.8027796745,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7140,,,,,,2049623.949384689,2050112.9755973816,0.47540983606557374,2049933.665986061,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7170,,,,,,2062942.4791932106,2063243.1921958923,0.3448275862068966,2063148.2301950455,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7200,229.0,119603.071,1132.7045,0.4487627365356623,3.246368,2077955.2735900877,2078253.314971924,0.47692307692307695,2078136.8925571442,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7230,,,,,,2091907.9713630676,2092650.0613689425,0.4492753623188406,2092442.7126908305,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7260,,,,,,2105775.1270723343,2105967.571735382,0.3880597014925373,2105900.507686138,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7290,,,,,,2119856.2065553665,2120712.379932404,0.47761194029850745,2120452.933454514,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7320,,,,,,2134369.6960783005,2134475.05736351,0.3235294117647059,2134446.751346588,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7350,,,,,,2146660.274658203,2146861.0486984253,0.5194805194805194,2146776.512260437,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7380,,,,,,2161382.700920105,2161436.853647232,0.5,2161416.6366291046,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7410,,,,,,1910426.0599040985,1911470.8223342896,0.42028985507246375,1911148.1751132011,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7440,,,,,,1924295.2986240385,1924782.9661369324,0.31343283582089554,1924664.7437095642,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7470,,,,,,1937583.0522084234,1938249.9809265137,0.3170731707317073,1938068.8397932053,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7500,,,,,,1953194.341902733,1953578.935623169,0.3968253968253968,1953448.6700081825,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7530,,,,,,1967463.8615703583,1967487.4954223635,0.37662337662337664,1967480.6540441515,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7560,,,,,,1981006.3861894608,1981301.671266556,0.4909090909090909,1981197.774665356,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7590,,,,,,1994995.4410934446,1995902.4164676664,0.40298507462686567,1995600.0913429258,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7620,,,,,,2009315.586822033,2009618.5665130613,0.42857142857142855,2009520.006854534,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7650,,,,,,2022636.9760489464,2022859.778881073,0.5,2022776.5633654594,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7680,,,,,,2037734.6058511734,2037919.7187423704,0.35714285714285715,2037879.4768095014,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7710,,,,,,2051105.6322145462,2051985.948085785,0.5,2051644.3329715729,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7740,,,,,,2066564.765572548,2067031.0661792755,0.4868421052631579,2066856.9806194305,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7770,,,,,,2077449.9646520615,2077745.9337711332,0.5238095238095238,2077640.9124708173,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7800,,,,,,2093138.7878656385,2093281.4366817477,0.5526315789473685,2093211.0632658005,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7830,,,,,,2106260.074081421,2106367.185115814,0.41818181818181815,2106329.497900009,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7860,,,,,,2121088.542289734,2121121.5422153478,0.41818181818181815,2121112.375569344,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7890,,,,,,2136084.815788269,2136203.585624695,0.46153846153846156,2136162.7584934235,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7920,,,,,,2150103.6168193817,2150185.3218078613,0.46774193548387094,2150158.5332870483,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7950,,,,,,2163712.484979629,2163838.7463092804,0.5,2163790.1842594147,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
7980,,,,,,2177076.3241147995,2177142.546892166,0.52,2177114.165701866,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8010,,,,,,2087752.4989247322,2088289.868593216,0.5178571428571429,2088094.46144104,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8040,,,,,,2103057.424452305,2103168.5831546783,0.4375,2103133.2946777344,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8070,,,,,,2117111.924934387,2117131.767272949,0.5616438356164384,2117123.224043846,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8100,230.05,134336.289,1198.533,0.45040933130478883,3.68315875,2127965.7865047455,2130944.2040920258,0.4782608695652174,2129849.197626114,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8130,,,,,,2144388.262796402,2144526.5078544617,0.32786885245901637,2144494.2506742477,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8160,,,,,,2157619.5833921432,2157703.1967639923,0.36507936507936506,2157681.619119644,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8190,,,,,,2171457.197651863,2172136.790752411,0.30666666666666664,2172008.2190847397,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8220,,,,,,2186086.3179302216,2186141.124486923,0.4807692307692308,2186120.706357956,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8250,,,,,,2197735.994758606,2197749.062538147,0.47692307692307695,2197743.9579367638,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8280,,,,,,2214608.358502388,2214677.6900291443,0.39436619718309857,2214659.861922264,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8310,,,,,,1961574.6563339233,1962702.4903297424,0.38961038961038963,1962331.492304802,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8340,,,,,,1976542.1219444273,1976890.4657363887,0.36507936507936506,1976800.5705642696,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8370,,,,,,1991441.5803575516,1991678.6551475525,0.3888888888888889,1991620.5047273636,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8400,,,,,,2005682.3096990585,2005735.852241516,0.5151515151515151,2005711.9640302658,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8430,,,,,,2018895.008239746,2019046.24414444,0.328125,2019003.033885956,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8460,,,,,,2031787.4141931531,2032402.554273605,0.4225352112676056,2032182.8613877294,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8490,,,,,,2046563.6832189555,2046648.9708423612,0.44285714285714284,2046625.485844612,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8520,,,,,,2060872.5480437276,2061670.6938743591,0.4473684210526316,2061394.0033197403,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8550,,,,,,2074932.4721002579,2075185.9517097475,0.4189189189189189,2075116.5052413943,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8580,,,,,,2089525.7747769353,2089548.6674308777,0.42105263157894735,2089541.3417816162,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8610,,,,,,2104251.942720413,2104311.139345169,0.3230769230769231,2104294.4902944565,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8640,,,,,,2116710.4079008102,2117310.797452926,0.4266666666666667,2117116.0765171046,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8670,,,,,,2130938.6757469177,2131197.688817978,0.453125,2131115.462446213,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8700,,,,,,2144916.058564186,2145082.3209285736,0.3392857142857143,2145039.999599457,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8730,,,,,,2160694.277510643,2160788.6695861816,0.5238095238095238,2160744.518454075,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8760,,,,,,2174423.176879883,2174582.397699356,0.4057971014492754,2174535.56804657,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8790,,,,,,2188156.0135841374,2188446.669101715,0.4307692307692308,2188337.6732826233,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8820,,,,,,2201982.328104973,2202080.5428028107,0.3974358974358974,2202044.8283672333,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8850,,,,,,2215794.400701523,2216047.050237656,0.3707865168539326,2215975.2748012547,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8880,,,,,,2229541.8308973312,2229851.0513305664,0.45098039215686275,2229727.3631572723,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8910,,,,,,2140345.934419632,2140854.249238968,0.38461538461538464,2140711.2856960297,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8940,,,,,,2155267.681336403,2155329.637527466,0.4507042253521127,2155307.510316372,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
8970,,,,,,2167085.133118629,2167099.376440048,0.5416666666666666,2167093.558745384,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9000,228.6,148073.253,1238.3315,0.4540682414698163,3.2902044999999998,2184099.083082676,2184141.750097275,0.5,2184125.495996475,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9030,,,,,,2196756.526813507,2198035.86268425,0.4838709677419355,2197574.462862015,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9060,,,,,,2209595.5895161633,2210809.252977371,0.4027777777777778,2210484.4697976112,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9090,,,,,,2224975.6461691856,2225016.3893699646,0.4166666666666667,2225004.6498036385,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9120,,,,,,2241532.038266659,2242341.990470886,0.41935483870967744,2242102.988181114,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9150,,,,,,2256104.762439728,2256183.484315872,0.34328358208955223,2256162.0147132874,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9180,,,,,,2267391.6977500916,2269199.285030365,0.4,2268719.1446590424,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9210,,,,,,2019246.6981124878,2019267.9014205933,0.42028985507246375,2019261.976966858,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9240,,,,,,2033556.0639834402,2033792.1538352969,0.4,2033711.4648985863,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9270,,,,,,2046834.8257589343,2047158.29205513,0.4727272727272727,2047026.5094900131,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9300,,,,,,2060294.4033336642,2061352.84113884,0.47692307692307695,2060989.0031433108,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9330,,,,,,2075189.16162014,2075299.9413013456,0.5294117647058824,2075250.3384590147,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9360,,,,,,2084380.1393389702,2084420.93205452,0.36666666666666664,2084409.178221226,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9390,,,,,,2101357.5218677525,2101521.428346634,0.4567901234567901,2101459.963417053,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9420,,,,,,2116173.63571167,2117256.983280182,0.4520547945205479,2116895.867424011,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9450,,,,,,2131116.691684723,2131603.202342987,0.4931506849315068,2131414.003753662,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9480,,,,,,2144246.3397097588,2144266.4382457733,0.4714285714285714,2144259.156167507,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9510,,,,,,1896003.3307552338,1896226.4802455904,0.5205479452054794,1896148.9977836611,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9540,,,,,,1907729.767665863,1908006.513118744,0.4461538461538462,1907911.381869316,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9570,,,,,,1923214.8787379267,1923259.7963809967,0.4418604651162791,1923245.5284237862,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9600,,,,,,1937336.814546585,1937575.5152702327,0.3380281690140845,1937517.5450944898,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9630,,,,,,1951757.3168468473,1951907.1416854856,0.4603174603174603,1951844.3119144437,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9660,,,,,,1965481.5281772614,1966390.4712200165,0.4246575342465753,1966137.9870414734,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9690,,,,,,1980039.1357135773,1980359.0350151064,0.4675324675324675,1980236.9681763651,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9720,,,,,,1994019.712848663,1994022.914648056,0.463768115942029,1994021.7375159264,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9750,,,,,,2008585.8769321442,2008786.09251976,0.45454545454545453,2008730.7697916029,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9780,,,,,,2021981.3145637512,2022529.022693634,0.43661971830985913,2022356.8858528137,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9810,,,,,,2036077.695941925,2036092.5924777985,0.4507042253521127,2036087.910709381,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9840,,,,,,2051181.9431400297,2051651.621580124,0.4358974358974359,2051486.929140091,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9870,,,,,,2063955.9820890427,2064313.1375312803,0.3026315789473684,2064227.4202251432,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9900,228.283333,161890.68,1149.0755,0.4511936920493539,3.5885845,2078208.8013887408,2078669.8763370516,0.5714285714285714,2078461.6489410403,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9930,,,,,,2093848.77409935,2094050.0934123995,0.410958904109589,2093994.171380997,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9960,,,,,,2105935.7018589973,2106199.3687152863,0.4,2106105.5211901665,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
9990,,,,,,2120362.6242923737,2120658.891916275,0.3972602739726027,2120568.3656978607,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10020,,,,,,2135017.6975870132,2135069.253206253,0.453125,2135055.34137249,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10050,,,,,,2148900.057067871,2148998.353719712,0.4857142857142857,2148965.5881690984,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10080,,,,,,2162266.4458942413,2163078.764677048,0.42857142857142855,2162854.3081712727,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10110,,,,,,2163181.8447589874,2163223.7944602966,0.4603174603174603,2163210.262298584,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10140,,,,,,2087524.080410004,2087683.9804649355,0.4489795918367347,2087620.6866931918,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10170,,,,,,2101085.7739925385,2101615.4668331146,0.46153846153846156,2101433.3849191666,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10200,,,,,,2114980.72480917,2116692.200422287,0.5,2116002.501294613,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10230,,,,,,2128733.1522083282,2129307.7461719518,0.4461538461538462,2129119.207527638,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10260,,,,,,2144194.53125,2144917.363882065,0.49295774647887325,2144669.535551071,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10290,,,,,,2158791.8064141273,2158835.0648880005,0.47560975609756095,2158819.5772862434,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10320,,,,,,2170785.569429398,2171012.808084488,0.42424242424242425,2170932.400560379,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10350,,,,,,2185807.0842194557,2186729.176044464,0.44594594594594594,2186413.391172886,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10380,,,,,,2200998.912050724,2201091.596841812,0.4090909090909091,2201063.8979387283,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10410,,,,,,1947359.1922211647,1947363.2655143735,0.4666666666666667,1947361.8156981466,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10440,,,,,,1962098.29859972,1962157.0932865145,0.453125,1962138.4283065798,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10470,,,,,,1975283.4757232666,1975829.2605876925,0.5194805194805194,1975599.45643425,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10500,,,,,,1988039.979391098,1988256.2725543976,0.43037974683544306,1988173.0828762054,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10530,,,,,,2002465.6860136986,2002594.439983368,0.5,2002545.1299524307,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10560,,,,,,2016834.7968935966,2016921.924829483,0.3787878787878788,2016895.1162338257,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10590,,,,,,2030886.620743275,2031672.1994876864,0.484375,2031360.4618906977,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
10620,,,,,,2035144.5539116862,2035192.873477936,1.0,2035155.291593075,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
